선거일,선거명,시도명,구시군명,선거구명,소속정당명,성명,성별,생년월일,연령,직업,경력1,경력2
20140604,구시군의원,경상남도,산청군,산청군가선거구,새누리당,정명순,여,1958/09/06,55,산청군의회 의원,(전)경남 여성지도자회 산청지회장,(현)제6대 산청군의회 의원(후반기 부의장)
20140604,구시군의원,경상남도,산청군,산청군가선거구,무소속,이승화,남,1956/02/06,58,정치인,(전)제7대 경상남도 도의회의원,(현)산청군 재향군인회장
20140604,구시군의원,경상남도,산청군,산청군나선거구,새누리당,신동복,남,1966/06/01,48,산청군의회의원,(전)포평마을 이장,(현)제6대 산청군의회 의원
20140604,구시군의원,경상남도,산청군,산청군나선거구,새누리당,민영현,남,1949/12/21,64,산청군의회의원,"(전)산청군 오부면장, 금서면장",(현)제6대 산청군의회 의원
20140604,구시군의원,경상남도,산청군,산청군다선거구,새누리당,김명석,남,1960/01/05,54,산청군의회의원,(전)(주)경남전기 대표이사,(현)제6대 산청군의회의원
20140604,구시군의원,경상남도,산청군,산청군다선거구,새누리당,조성환,남,1958/02/06,56,산청군의회 의원,(현)산청군의회 제6대 후반기 의장,(현)경남시군의회의장협의회 부회장
20140604,구시군의원,경상남도,산청군,산청군다선거구,새누리당,심재화,남,1948/11/21,65,농업,(전)산청군농업협동조합이사,(전)산청군의회의원
20140604,구시군의원,경상남도,산청군,산청군라선거구,새누리당,이만규,남,1955/10/30,58,산청군의회 의원,(전)한국쌀전업농산청군연합회 사무국장,(현)제6대 산청군의회의원
20140604,구시군의원,경상남도,산청군,산청군라선거구,무소속,김영일,남,1963/06/29,50,건설업,(전)신안면 청년회장역임,(현)신안면 체육회장
20140604,구시군의원,경상남도,함양군,함양군가선거구,새누리당,유성학,남,1959/11/02,54,(재)세광묘정공원묘원 기획이사,(현)함양초등학교 총동창회장,(현)(사)함양군장학회 감사
20140604,구시군의원,경상남도,함양군,함양군가선거구,새누리당,박기정,남,1964/11/11,49,법무사,(전)창원지방법원서기관,(현)박기정법무사 사무소 법무사
20140604,구시군의원,경상남도,함양군,함양군가선거구,새누리당,임재구,남,1960/03/01,54,함양군의회의원,(현)함양군의회의원,(현)함양군장애인후원회회장
20140604,구시군의원,경상남도,함양군,함양군가선거구,새누리당,황태진,남,1960/02/21,54,함양군의회의원,(현)함양군의회의원,(현)함양중학교 총동창회장
20140604,구시군의원,경상남도,함양군,함양군나선거구,새누리당,박용운,남,1966/11/10,47,농업,(전) 마천면 체육회장,(전) 한나라당 마천면 협의회장
20140604,구시군의원,경상남도,함양군,함양군나선거구,무소속,이경규,남,1958/01/24,56,공인중개사,(전)함양군청 공무원,(현)지리산공인중개사 대표
20140604,구시군의원,경상남도,함양군,함양군다선거구,새누리당,박준석,남,1967/11/15,46,농업,(전) 새누리당함양군당원협의회 운영위원회장,(현) 안의농업협동조합 이사
20140604,구시군의원,경상남도,함양군,함양군다선거구,새누리당,박병옥,남,1951/06/25,62,농업,(전) 서상면 4 · 5대 체육회장,(전) 서상중학교 총동창회장
20140604,구시군의원,경상남도,함양군,함양군다선거구,무소속,김윤택,남,1960/03/25,54,안의항공여행사 대표 ,(전)안의농협근무15년,(현)안의항공여행사 대표
20140604,구시군의원,경상남도,거창군,거창군가선거구,새누리당,표주숙,여,1966/08/15,47,레드페이스 거창점 대표,(현)월천초등학교 총동문회 부회장,(현)거창아림로타리클럽 회장
20140604,구시군의원,경상남도,거창군,거창군가선거구,새누리당,최광열,남,1954/04/05,60,정당인,(전)거창읍장,(현)새누리당 거창당원협의회 부위원장
20140604,구시군의원,경상남도,거창군,거창군가선거구,무소속,강철우,남,1964/08/11,49,거창군의회의원,(전)경남도립거창대학 경영과 외래교수,(현)거창군의회의원
20140604,구시군의원,경상남도,거창군,거창군나선거구,새누리당,김종두,남,1958/05/30,56,주)명진건설 이사,(전)수승대농협 감사,(현)위천면 체육회 사무국장
20140604,구시군의원,경상남도,거창군,거창군나선거구,무소속,형남현,남,1963/05/11,51,경북과학대학교 경찰행정학과 외래 교수,(전)경남매일신문 사회부 기자(부장),(현)경북과학대학교 경찰행정학과 외래 교수
20140604,구시군의원,경상남도,거창군,거창군다선거구,새누리당,변상원,남,1959/02/04,55,농장경영,(전)새누리당 거창군 운영위원회 회장,(현)거창군 아동위원회 위원장
20140604,구시군의원,경상남도,거창군,거창군다선거구,무소속,이홍희,남,1964/11/30,49,농업,(전)죽림마을 이장,(전)웅양면 이장자율협의회 회장
20140604,구시군의원,경상남도,거창군,거창군라선거구,새누리당,이성복,남,1963/08/07,50,거창군의회 의원,(전)한국농업경영인 거창군 연합회장,(현)제6대 거창군의회의원(총무위원장)
20140604,구시군의원,경상남도,거창군,거창군라선거구,새누리당,권재경,남,1962/03/12,52,정당인,(현)새누리당 중앙위원,(현)가조면 청년회 부회장
20140604,구시군의원,경상남도,합천군,합천군가선거구,새누리당,박홍제,남,1954/07/29,59,농업,(전)합천군 노인여성과장,(전)대병·삼가면장
20140604,구시군의원,경상남도,합천군,합천군가선거구,새누리당,이용균,남,1965/02/26,49,정당인,(전)합천청년회의소 회장,(현)합천군의회의원
20140604,구시군의원,경상남도,합천군,합천군나선거구,새누리당,조삼술,남,1951/10/10,62,군의원,(현)제6대 합천군의회 의원,
20140604,구시군의원,경상남도,합천군,합천군나선거구,새누리당,이창균,남,1959/10/07,54,축산업,(전)제5대 합천군의회의원,(현)묘산면체육회 회장
20140604,구시군의원,경상남도,합천군,합천군다선거구,새누리당,박중무,남,1953/01/11,61,정당인,(전)합천축산업협동조합 조합장,(현)합천지역자활센터 운영위원장
20140604,구시군의원,경상남도,합천군,합천군다선거구,무소속,석만진,남,1958/04/21,56,축산업,(전)합천우체국노조지부장,
20140604,구시군의원,경상남도,합천군,합천군다선거구,무소속,김성만,남,1952/10/22,61,합천군의회의원,(현)제6대 합천군의회 산업건설위원회의원,(현)민주평화통일 자문회의 자문위원
20140604,구시군의원,경상남도,합천군,합천군라선거구,새누리당,허종홍,남,1950/02/19,64,군의원,(현)제6대 합천군의회 후반기 부의장,
20140604,구시군의원,경상남도,합천군,합천군라선거구,무소속,배몽희,남,1968/11/14,45,농업,(현)가회면 다공마을 이장,(현)사)경남로컬푸드협회 부회장
20140604,광역의원비례대표,서울특별시,,서울특별시,새누리당,이명희,여,1949/05/28,65,(전)시민운동가,(전)바른선거시민모임전국연합회 및 서울시연합회 창립회장,(전)한국여성유권자연맹 사무총장
20140604,광역의원비례대표,서울특별시,,서울특별시,새누리당,박마루,남,1963/12/09,50,방송인,(현)나사렛대학교 협동교수,(전)KBS 2TV 사랑의 가족 MC
20140604,광역의원비례대표,서울특별시,,서울특별시,새누리당,우미경,여,1962/10/01,51,정당인,(현)소년소녀가장돕기 시민연합중앙회 여성집행위원장,(현)사)KCPM 재무이사
20140604,광역의원비례대표,서울특별시,,서울특별시,새누리당,신건택,남,1967/11/05,46,LG유플러스 노동조합 위원장,(현)새누리당 서울특별시당 노동위원장,(현)LG유플러스 노동조합 위원장
20140604,광역의원비례대표,서울특별시,,서울특별시,새누리당,박성숙,여,1960/04/06,54,정당인,(전)한국문화원연합회 서울특별시 사무처장,(현)새누리당서울특별시당 여성팀장
20140604,광역의원비례대표,서울특별시,,서울특별시,새정치민주연합,이신혜,여,1978/10/30,35,미국변호사,(현)미국 변호사,(현)새정치민주연합 청년위원 공동 부위원장
20140604,광역의원비례대표,서울특별시,,서울특별시,새정치민주연합,김진철,남,1966/12/30,47,상업,(현)망원시장 사무총장,
20140604,광역의원비례대표,서울특별시,,서울특별시,새정치민주연합,권미경,여,1972/07/17,41,노동조합 상근간부,(현)연세대학교의료원 간호사,(전)민주당 부대변인
20140604,광역의원비례대표,서울특별시,,서울특별시,새정치민주연합,우창윤,남,1963/04/13,51,체육회 부회장,(현)서울시장애인체육회 부회장,(현)오크힐스 광주요양원 대표
20140604,광역의원비례대표,서울특별시,,서울특별시,새정치민주연합,김현아,여,1965/01/22,49,서울대학교 사범대학 강사,(전)릴3대학 전임강사,(현)서울대학교 강사
20140604,광역의원비례대표,부산광역시,,부산광역시,새누리당,김남희,여,1962/11/23,51,정당인,(전) 금정구의회의원,(현) 보건복지부 장애인복지정책조정실무위원
20140604,광역의원비례대표,부산광역시,,부산광역시,새누리당,황대선,남,1954/02/25,60,한국노총 금속노련 부산지역본부 의장,(현) 전국금속노동조합연맹 부위원장,(현) 부산지방노동위 근로자위원
20140604,광역의원비례대표,부산광역시,,부산광역시,새누리당,박광숙,여,1957/01/15,57,정당인,(현) 새누리당 부산시당 여성위원장,(현) 부산 YWCA 이사
20140604,광역의원비례대표,부산광역시,,부산광역시,새정치민주연합,전진영,여,1972/01/20,42,새정치민주연합 부산시당 대변인,"(전) KNN PD, 작가, KBS 작가",(현) 새정치민주연합 부산시당 대변인
20140604,광역의원비례대표,부산광역시,,부산광역시,새정치민주연합,정명희,여,1966/05/02,48,부산 중구약사회 회장,(현) 부산 중구약사회 회장,
20140604,광역의원비례대표,대구광역시,,대구광역시,새누리당,차순자,여,1956/08/02,57,(주)보광직물 대표이사,(전)새누리당 대구시당 여성위원장,(전)대구시 여성단체협의회장
20140604,광역의원비례대표,대구광역시,,대구광역시,새누리당,배창규,남,1969/02/02,45,에스티건설(주) 대표이사,(현)새누리당 전국위원,(전)새누리당대구시당 대변인
20140604,광역의원비례대표,대구광역시,,대구광역시,새정치민주연합,김혜정,여,1961/07/17,52,정당인,(전)민주당 대구광역시당 여성위원장,(전)국제장애인문화교류 대구광역시협회 부회장
20140604,광역의원비례대표,인천광역시,,인천광역시,새누리당,박영애,여,1956/07/06,57,인권사무소 Human Rights 대표,(전)민주평화통일자문회의 부평구협의회 지회장,(전)새누리당 인천광역시당 부위원장
20140604,광역의원비례대표,인천광역시,,인천광역시,새누리당,허준,남,1965/01/09,49,정당인,(전)새누리당 인천광역시당 홍보위원장,(현)바다와 강살리기 운동본부 인천본부 회장
20140604,광역의원비례대표,인천광역시,,인천광역시,새정치민주연합,이영환,여,1941/06/05,73,금융인,(전)인천광역시의원,(현)제물포새마을금고이사장
20140604,광역의원비례대표,인천광역시,,인천광역시,새정치민주연합,박병만,남,1956/03/11,58,한국노총인천본부 의장,(현)한국노총인천본부 의장,
20140604,광역의원비례대표,광주광역시,,광주광역시,새정치민주연합,서미정,여,1967/05/04,47,사회복지사,(전)(사)광주장애우권익문제연구소 이사,(현)(사)광주장애인가족복지회 대표
20140604,광역의원비례대표,광주광역시,,광주광역시,새정치민주연합,김용집,남,1963/10/30,50,정당인,"(전)민주당시당조직국장,정책실장",(현)광주시민사회단체총연합 공동대표
20140604,광역의원비례대표,광주광역시,,광주광역시,통합진보당,이미옥,여,1966/10/05,47,정당인,(전)민주노총광주전남지역본부 총무기획국장,(현)월곡동 행복도서관 운영위원장
20140604,광역의원비례대표,대전광역시,,대전광역시,새누리당,최선희,여,1958/02/09,56,푸른에듀센타 원장,(현) 새누리당 대전시당 여성위원장,(현) 배재대학교 유아교육과 동문회장
20140604,광역의원비례대표,대전광역시,,대전광역시,새정치민주연합,구미경,여,1964/03/01,50,약사,(현) 사)한국여성장애인연합 대전지부 대전여성장애인연대 대표,(현) 사단법인 한 자녀 더갖기 운동연합 대전지역본부 서구지부 부지부장
20140604,광역의원비례대표,대전광역시,,대전광역시,새정치민주연합,박상숙,여,1966/06/06,47,박상숙헤어미인대표,(현) 사단법인 대한미용사회 대전 대덕구지회 지회장,(현) 혜천대학교 겸임조교수
20140604,광역의원비례대표,울산광역시,,울산광역시,새누리당,송해숙,여,1961/11/20,52,자영업,(전)새누리당울산시당 여성위원장,(현)삼성전자(주) 울산비투비 대표이사
20140604,광역의원비례대표,울산광역시,,울산광역시,새누리당,문병원,남,1957/05/07,57,사회복지,(현)밝은미래복지재단 이사,(전)제18대 대선 새누리당 울산선대위 선거대책위원장
20140604,광역의원비례대표,울산광역시,,울산광역시,새정치민주연합,최유경,여,1965/03/25,49,정당인,(전)울산시당 여성위원장,(전)제일고등학교 학부모회 대표
20140604,광역의원비례대표,세종특별자치시,,세종특별자치시,새누리당,김복렬,여,1962/06/20,51,정당인,(현) 세종시 여성단체협의회장,
20140604,광역의원비례대표,세종특별자치시,,세종특별자치시,새정치민주연합,정준이,여,1958/04/08,56,(현) 드림웰빙투어(대표),(전) 연기군여성단체협의회 회장,(전) 세종시 자연보호협의회 수석부회장
20140604,광역의원비례대표,경기도,,경기도,새누리당,민병숙,여,1954/08/29,59,재향여성군인협의회 회장,(전)육군 간호병과장(예비역 대령),(현)재향여성군인협의회 회장
20140604,광역의원비례대표,경기도,,경기도,새누리당,김길섭,남,1959/02/10,55,A&P(주) 사원,(현)전국 금속노동조합연맹 경기지역본부 의장,(현)한국노총 경기지역본부 상임부의장
20140604,광역의원비례대표,경기도,,경기도,새누리당,이순희,여,1962/02/14,52,파랑새어린이집 원장,(전)경기도어린이집연합회 민간분과위원장,(현)두원공과대학교 아동복지과 겸임교수
20140604,광역의원비례대표,경기도,,경기도,새누리당,김의범,남,1974/07/03,39,주식회사 백성 대표이사,(전)경기지구 청년회의소 지구회장,(전)새누리당 경기도당 청년위원장
20140604,광역의원비례대표,경기도,,경기도,새누리당,박순자,여,1958/08/09,55,에스제이정보통신 대표,(전)의정부시 여성단체 협의회장,(전)새누리당 경기도당 여성위원장
20140604,광역의원비례대표,경기도,,경기도,새누리당,김윤진,여,1959/07/09,54,정당인,(전)지방행정공무원,(전)새누리당 경기도당 여성부장
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,김미리,여,1964/05/29,50,사서(비정규직),(현) 전국학교도서관사서연합회회장,(전) 전회련학교비정규직본부경기지부/부지부장
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,김광성,남,1958/06/22,55,약사,(현) 대한장애인골프협회중앙회장,(전) 민주당 전국장애인위원회 부위원장
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,김보라,여,1969/09/08,44,사회적기업가,(전) 안성의료복지 사회적 협동조합 전수이사,(현) 한국사회적기업중앙협의회 이사 
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,진용복,남,1962/01/20,52,정당인,(전) 경기도어린이집연합회 회장,(현) 경기도 보육정책 포럼 부회장
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,박옥분,여,1966/09/24,47,정당인,(현) 수원시 좋은시정위원회 여성복지 전문위원,(전) 민주당 경기도당 대변인
20140604,광역의원비례대표,경기도,,경기도,새정치민주연합,박근철,남,1967/11/17,46,정당인,(현) 경기도태권도연합회 이사,(현) 경기도교육청 주민참여예산 자문위원
20140604,광역의원비례대표,강원도,,강원도,새누리당,유정선,여,1966/04/29,48,회사원,(전)바르게살기운동 강원도협의회 이사,(전)새누리당 국민소통위원회 위원
20140604,광역의원비례대표,강원도,,강원도,새누리당,이정동,남,1955/07/05,58,자영업,(현)대곡 장학회 회장,(현)민평통 자문회의 자문위원
20140604,광역의원비례대표,강원도,,강원도,새정치민주연합,박윤미,여,1964/11/18,49,교수,(전)문화방송 아나운서,
20140604,광역의원비례대표,강원도,,강원도,새정치민주연합,이종주,남,1959/11/13,54,매일경제 남춘천지국장,(현)재춘호남향우회장,
20140604,광역의원비례대표,충청북도,,충청북도,새누리당,윤은희,여,1962/06/30,51,정당인,(전)청주시 학교 어머니 연합회장,(현)새누리당 충북도당 여성팀장
20140604,광역의원비례대표,충청북도,,충청북도,새누리당,이종욱,남,1973/01/02,41,유통업,(전)주성대학 총학생회장,(현)새누리당 충북도당 청년위원장
20140604,광역의원비례대표,충청북도,,충청북도,새정치민주연합,이숙애,여,1961/03/30,53,정당인,(전)민주당충북도당여성위원장,
20140604,광역의원비례대표,충청남도,,충청남도,새누리당,정정희,여,1952/09/25,61,원장,(전) 당진문화원 원장,(전) 충청남도 문화원 연합회 회장
20140604,광역의원비례대표,충청남도,,충청남도,새누리당,김원태,남,1948/09/07,65,자영업,(현) 새누리당 충남도당수석부위원장,(전) 제18대 대통령선거 새누리당 선대위 국민소통본부 부본부장
20140604,광역의원비례대표,충청남도,,충청남도,새정치민주연합,김연,여,1967/11/05,46,상담사,(전) 민주당충남도당여성위원장,
20140604,광역의원비례대표,충청남도,,충청남도,새정치민주연합,홍재표,남,1964/09/27,49,건설업,(전) 민주평화통일 자문위원,
20140604,광역의원비례대표,전라북도,,전라북도,새누리당,허남주,여,1962/12/30,51,정당인,(전) 호원대학교 겸임교수,
20140604,광역의원비례대표,전라북도,,전라북도,새정치민주연합,최은희,여,1962/01/18,52,주) 현대자동차 선진산업엔진 이사,(현)유네스코전주음식창의 도시시민 네트워크이사,
20140604,광역의원비례대표,전라북도,,전라북도,새정치민주연합,정진세,남,1979/03/23,35,무직,(전)전주시정 발전연구소 연구원,
20140604,광역의원비례대표,전라북도,,전라북도,통합진보당,이현숙,여,1964/06/15,49,정당인,(전) 전국여성노동조합 전북지부사무장,(현) 통합진보당 익산지역위 부위원장
20140604,광역의원비례대표,전라남도,,전라남도,새누리당,권애영,여,1964/09/26,49,회사원,(현)사단법인 한자녀더갖기 운동연합 광주전남본부장,
20140604,광역의원비례대표,전라남도,,전라남도,새정치민주연합,이혜자,여,1956/10/05,57,정당인,(현)새정치민주연합 여성국장,
20140604,광역의원비례대표,전라남도,,전라남도,새정치민주연합,박철홍,남,1956/11/21,57,무직,(전)전남 장애인 론볼연맹회장,
20140604,광역의원비례대표,전라남도,,전라남도,새정치민주연합,강정희,여,1963/04/13,51,여수성폭력상담소 소장,(현)여수 성폭력상담 소장,
20140604,광역의원비례대표,전라남도,,전라남도,새정치민주연합,김성일,남,1966/01/14,48,농업,(전)사단법인 한국농업경영인 전라남도연합회장,
20140604,광역의원비례대표,전라남도,,전라남도,통합진보당,오미화,여,1968/06/05,46,농업,(전)영광군 여성농민회장,(현)통합진보당전라남도당 주요농산물 가격보장지원조례제정 운동본부장
20140604,광역의원비례대표,경상북도,,경상북도,새누리당,김정숙,여,1954/12/26,59,아모레카운셀러 대표,(현)사)경북지체장애인협회 칠곡군지회장,(현)사)칠곡군장애인협회 대표이사
20140604,광역의원비례대표,경상북도,,경상북도,새누리당,박용선,남,1969/02/28,45,(주)동하이엔씨 대표이사,(전)사회단체포항향토청년회 회장,(전)민주평화통일자문회의 포항시협의회 자문위원
20140604,광역의원비례대표,경상북도,,경상북도,새누리당,김인중,여,1948/09/05,65,무직,(전)(주)NH개발 경북북부지사장,(현)경북북부피해자지원센터 이사
20140604,광역의원비례대표,경상북도,,경상북도,새누리당,조주홍,남,1969/10/15,44,(주)한일건설 대표이사,(현)한국스카우트연맹경북연맹 영덕지구연합회장,(전)영덕청년회의소 회장
20140604,광역의원비례대표,경상북도,,경상북도,새정치민주연합,배영애,여,1945/10/19,68,정당인,(전)민주당경북도당여성위원장,
20140604,광역의원비례대표,경상북도,,경상북도,새정치민주연합,김위한,남,1971/08/30,42,자영업,(전)안동지역위원장,
20140604,광역의원비례대표,경상남도,,경상남도,새누리당,이성애,여,1960/06/08,53,정당인,(현)경남복지정책연구원 이사,(현)새누리당 경남도당 여성팀장
20140604,광역의원비례대표,경상남도,,경상남도,새누리당,이상철,남,1960/04/16,54,포스코특수강노동조합위원장,(현)한국노총 금속연맹 경남본부 의장,(현)한국노총 경남본부 사무처장
20140604,광역의원비례대표,경상남도,,경상남도,새누리당,박금자,여,1953/05/21,61,현산테크주식회사 이사,(현)진주시여성단체협의회장,(현)일반성초등학교 총동창회장
20140604,광역의원비례대표,경상남도,,경상남도,새정치민주연합,전현숙,여,1971/01/21,43,시민단체활동가,(전)진해여성의전화 회장,
20140604,광역의원비례대표,경상남도,,경상남도,새정치민주연합,김지수,여,1970/03/18,44,약사,(현)경성대학교 약학대학 외래교수,
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새누리당,유진의,여,1963/04/13,51,자영업,(전)제주도지체장애인협회 운영위원,(현)한국장애인경제협회 제주협회 부회장
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새누리당,김영보,여,1952/12/24,61,정당인,(전)서귀포시 여성단체협의회 회장,(현)유니세프 서귀포시후원회 부회장
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새누리당,홍경희,여,1957/11/04,56,자영업,(전)새누리당제주도당 여성위원장,(전)경희대학병원 정형외과 전문 간호사
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새누리당,이기붕,남,1957/10/29,56,자영업,(전)제주시의회 의원,(전)국제라이온스협회 354-G(제주)지구 재무총장
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새정치민주연합,고태순,여,1956/11/12,57,자영업,(전)민주당제주특별자치도당제주시을지역여성위원장,(전)민주평통자문위원
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새정치민주연합,박규헌,남,1950/09/04,63,도의회의원,(현)제주특별자치도의회의원,(전)제주시 친환경농축산국장
20140604,광역의원비례대표,제주특별자치도,,제주특별자치도,새정치민주연합,강익자,여,1956/10/01,57,자영업,(전)민주당제주특별자치도당서귀포시지역여성위원장,(현)제주특별자치도장애인지원협의회부회장
20140604,기초의원비례대표,서울특별시,종로구,종로구,새누리당,이미자,여,1940/08/06,73,정당인,(현)민주평통종로구협의회 2지회장,(현)중앙위원회종로지회 재무간사
20140604,기초의원비례대표,서울특별시,종로구,종로구,새정치민주연합,유양순,여,1960/03/20,54,가정주부,(전)민주당 종로지역위원회 여성위원장,(전)서울특별시 종로구 비전위원회 위원
20140604,기초의원비례대표,서울특별시,중구,중구,새정치민주연합,이경일,여,1943/01/23,71,보육교사(어린이집) 대표,(전)중구보육시설연합회장,(전)중구여성단체연합회장
20140604,기초의원비례대표,서울특별시,용산구,용산구,새누리당,고진숙,여,1961/07/05,52,대학원생,(전)한양대학교 관광학부 강사,(전)(주)녹색기술원 부원장
20140604,기초의원비례대표,서울특별시,용산구,용산구,새정치민주연합,김경실,여,1963/05/09,51,자영업,(전)각당복지재단무지개호스피스 수료,(현)(주)주노아이엔씨대표이사
20140604,기초의원비례대표,서울특별시,성동구,성동구,새누리당,은복실,여,1954/04/27,60,정당인,(전) 제5대 성동구의회 전반기 복지건설 위원장,(전) 제5대 성동구의회 하반기 운영위원장
20140604,기초의원비례대표,서울특별시,성동구,성동구,새정치민주연합,남연희,여,1955/04/08,59,정당인,(전) 민주당 성동을 여성위원회 위원장,
20140604,기초의원비례대표,서울특별시,광진구,광진구,새누리당,김기선,여,1959/10/20,54,주부,(전)새누리당 서울시당여성아카데미1기수료,(전)광진구명예행정관
20140604,기초의원비례대표,서울특별시,광진구,광진구,새정치민주연합,오현정,여,1975/02/25,39,개인사업,(전)민주당 광진갑 여성위원회 수석부위원장,(전)굿모닝함운외과행정실장
20140604,기초의원비례대표,서울특별시,동대문구,동대문구,새누리당,임현숙,여,1958/01/13,56,정당인,(전) 민주자유당.신한국당.한나라당 동대문갑 여성부장,(현) 새누리당 서울시당 동대문갑 당협 사무국장
20140604,기초의원비례대표,서울특별시,동대문구,동대문구,새정치민주연합,이의안,여,1959/08/09,54,정당인,(전) 민주당 서울시당 여성위원회 상임위원,(전) 민주당 동대문을지역위원회 여성위원장
20140604,기초의원비례대표,서울특별시,중랑구,중랑구,새누리당,장신자,여,1962/06/22,51,정당인,(전)중랑구묵2동주민자치위원회위원장,(현)새누리당서울시당여성위원회부위원장
20140604,기초의원비례대표,서울특별시,중랑구,중랑구,새정치민주연합,이현배,여,1960/08/20,53,(사)중랑통합부모회 대표이사,(현)사단법인 중랑통합부모회 대표이사,(전)봉화중학교 운영위원
20140604,기초의원비례대표,서울특별시,성북구,성북구,새누리당,김률희,여,1983/03/13,31,정당인,(현)새누리당 미래세대위원회 부위원장,(현)청년사회시민연대 이사
20140604,기초의원비례대표,서울특별시,성북구,성북구,새정치민주연합,이미영,여,1965/04/11,49,주부,(현)서울 사랑의열매 성북구 나눔봉사단 단장,(현)성북구 주민참여예산위원회
20140604,기초의원비례대표,서울특별시,성북구,성북구,새정치민주연합,안향자,여,1964/04/08,50,정당인,(전)성북교육문화사랑 대표,
20140604,기초의원비례대표,서울특별시,강북구,강북구,새누리당,김명숙,여,1955/02/25,59,정당인,(전)신일중학교 학부모회 회장,(현)새마을문고 강북구지부 감사
20140604,기초의원비례대표,서울특별시,강북구,강북구,새정치민주연합,강선경,여,1974/02/24,40,국회 유대운의원실 7급 비서,(현)국회의원7급비서,(전)민주당강북을운영위원
20140604,기초의원비례대표,서울특별시,도봉구,도봉구,새누리당,김미자,여,1956/03/17,58,정당인,(현)도봉갑 당원협의회 조직부장,(전)서울시당 여성위원회 부위원장 겸 간사장
20140604,기초의원비례대표,서울특별시,도봉구,도봉구,새정치민주연합,유기훈,여,1970/12/30,43,사회복지사,(현)방아골종합사회복지관부장,(전)마들사회복지관 사회복지사
20140604,기초의원비례대표,서울특별시,노원구,노원구,새누리당,주연숙,여,1962/09/18,51,무,(현)노원(병) 홍보지회장,(전)제19대 4월 재보궐선거 노원(병)홍보단장
20140604,기초의원비례대표,서울특별시,노원구,노원구,새정치민주연합,이은주,여,1972/04/25,42,무,(전)노원갑지역위원회 지방자치위원장,
20140604,기초의원비례대표,서울특별시,노원구,노원구,새정치민주연합,김운화,여,1969/10/28,44,주부,(전)(사)함께가는노원장애인부모회,
20140604,기초의원비례대표,서울특별시,은평구,은평구,새누리당,정병호,여,1963/10/08,50,그린화원 대표,(현)민주평통 15대 여성위원장,(전)갈현2동 새누리당 협의회장
20140604,기초의원비례대표,서울특별시,은평구,은평구,새정치민주연합,권순선,여,1963/08/13,50,정당인,(전)국공립 중등학교 교사,
20140604,기초의원비례대표,서울특별시,서대문구,서대문구,새누리당,윤선경,여,1947/02/15,67,정당인,(현)서대문구 민주평화통일자문회의 여성분과위원장,(현)홍은2동 방위협의회 회장
20140604,기초의원비례대표,서울특별시,서대문구,서대문구,새정치민주연합,김혜미,여,1966/06/16,47,자원봉사활동가,(현) 사랑나눔봉사센터장,
20140604,기초의원비례대표,서울특별시,마포구,마포구,새누리당,김윤정,여,1969/05/11,45,정당인,(전)박근혜대통령후보 조직총괄본부 인재영입위원회 정책위원장,(현)새누리당 서울시당 차세대여성위원회 부위원장
20140604,기초의원비례대표,서울특별시,마포구,마포구,새정치민주연합,강희향,여,1969/02/07,45,어린이집 운영,(현)정청래후원회총무,(전)민주당마포을상무위원
20140604,기초의원비례대표,서울특별시,양천구,양천구,새누리당,최혜숙,여,1966/06/27,47,정당인,(현)민주평화통일 양천구협의회 자문위원,(현)새누리당 양천(을) 공천관리 소위원
20140604,기초의원비례대표,서울특별시,양천구,양천구,새정치민주연합,임정옥,여,1964/11/12,49,정당인,(전)민주당 양천갑 지역위원회 여성위원장,(현)새정치민주연합 서울특별시당 지방자치발전특위 부위원장
20140604,기초의원비례대표,서울특별시,강서구,강서구,새누리당,강미영,여,1965/09/23,48,자영업,(현)보건복지부정책자문위원,(현)여의도연구원 지역정책 자문위원
20140604,기초의원비례대표,서울특별시,강서구,강서구,새정치민주연합,정정희,여,1963/12/30,50,에코탑 상무이사,(전)국민건강보험공단강서지사 자문위원,(현)교육자치시민회 공동대표
20140604,기초의원비례대표,서울특별시,구로구,구로구,새누리당,박종여,여,1961/07/24,52,정당인,(현)새누리당서울시당 구로을당원협의회 여성부장,(현)구로구소비자지킴이회장
20140604,기초의원비례대표,서울특별시,구로구,구로구,새정치민주연합,정동순,여,1952/05/15,62,정당인,(현)구로구 호남향우회 여성회장,(현)구로구 체육회 이사
20140604,기초의원비례대표,서울특별시,금천구,금천구,새정치민주연합,이경옥,여,1964/02/23,50,어린이집 대표,(전)금천구 가정어린이집 회장,
20140604,기초의원비례대표,서울특별시,영등포구,영등포구,새누리당,마숙란,여,1958/02/10,56,정당인,(현)새누리당영등포을당원협의회여성부장,(현)대림동새마을금고이사
